x-axis,1,2
second,Volt,Volt
-100.000E-03,+3.618090E+00,-964.824E-03
-99.900E-03,+3.738693E+00,-804.020E-03
-99.800E-03,+3.698492E+00,-718.593E-03
-99.700E-03,+3.698492E+00,-643.216E-03
-99.600E-03,+3.698492E+00,-562.814E-03
-99.500E-03,+3.698492E+00,-482.412E-03
-99.400E-03,+3.698492E+00,-402.010E-03
-99.300E-03,+3.698492E+00,-321.608E-03
-99.200E-03,+3.773869E+00,-236.181E-03
-99.100E-03,+3.698492E+00,-160.804E-03
-99.000E-03,+3.773869E+00,-80.402E-03
-98.900E-03,+3.733668E+00,+0.0E+00
-98.800E-03,+3.698492E+00,+80.402E-03
-98.700E-03,+3.698492E+00,+160.804E-03
-98.600E-03,+3.698492E+00,+241.206E-03
-98.500E-03,+3.698492E+00,+321.608E-03
-98.400E-03,+3.773869E+00,+402.010E-03
-98.300E-03,+3.738693E+00,+437.186E-03
-98.200E-03,+3.698492E+00,+482.412E-03
-98.100E-03,+3.778894E+00,+603.015E-03
-98.000E-03,+3.773869E+00,+643.216E-03
-97.900E-03,+3.733668E+00,+723.618E-03
-97.800E-03,+3.773869E+00,+804.020E-03
-97.700E-03,+3.738693E+00,+804.020E-03
-97.600E-03,+3.698492E+00,+884.422E-03
-97.500E-03,+3.698492E+00,+964.824E-03
-97.400E-03,+3.698492E+00,+964.824E-03
-97.300E-03,+3.733668E+00,+1.045226E+00
-97.200E-03,+3.778894E+00,+1.125628E+00
-97.100E-03,+3.738693E+00,+1.206030E+00
-97.000E-03,+3.778894E+00,+1.206030E+00
-96.900E-03,+3.738693E+00,+1.286432E+00
-96.800E-03,+3.698492E+00,+1.366834E+00
-96.700E-03,+3.698492E+00,+1.447236E+00
-96.600E-03,+3.778894E+00,+1.447236E+00
-96.500E-03,+3.733668E+00,+1.482412E+00
-96.400E-03,+3.778894E+00,+1.527638E+00
-96.300E-03,+3.698492E+00,+1.608040E+00
-96.200E-03,+3.773869E+00,+1.608040E+00
-96.100E-03,+3.778894E+00,+1.643216E+00
-96.000E-03,+3.773869E+00,+1.688442E+00
-95.900E-03,+3.738693E+00,+1.804020E+00
-95.800E-03,+3.698492E+00,+1.768844E+00
-95.700E-03,+3.733668E+00,+1.804020E+00
-95.600E-03,+3.778894E+00,+1.849246E+00
-95.500E-03,+3.698492E+00,+1.929648E+00
-95.400E-03,+3.698492E+00,+2.005025E+00
-95.300E-03,+3.698492E+00,+2.010050E+00
-95.200E-03,+3.698492E+00,+2.010050E+00
-95.100E-03,+3.698492E+00,+2.090452E+00
-95.000E-03,+3.778894E+00,+2.090452E+00
-94.900E-03,+3.733668E+00,+2.130653E+00
-94.800E-03,+3.778894E+00,+2.170854E+00
-94.700E-03,+3.778894E+00,+2.206030E+00
-94.600E-03,+3.773869E+00,+2.251256E+00
-94.500E-03,+3.733668E+00,+2.251256E+00
-94.400E-03,+3.773869E+00,+2.326633E+00
-94.300E-03,+3.698492E+00,+2.331658E+00
-94.200E-03,+3.698492E+00,+2.331658E+00
-94.100E-03,+3.733668E+00,+2.371859E+00
-94.000E-03,+3.698492E+00,+2.412060E+00
-93.900E-03,+3.738693E+00,+2.452261E+00
-93.800E-03,+3.698492E+00,+2.492462E+00
-93.700E-03,+3.778894E+00,+2.492462E+00
-93.600E-03,+3.698492E+00,+2.492462E+00
-93.500E-03,+3.778894E+00,+2.572864E+00
-93.400E-03,+3.698492E+00,+2.648241E+00
-93.300E-03,+3.698492E+00,+2.572864E+00
-93.200E-03,+3.698492E+00,+2.653266E+00
-93.100E-03,+3.698492E+00,+2.653266E+00
-93.000E-03,+3.778894E+00,+2.653266E+00
-92.900E-03,+3.733668E+00,+2.693467E+00
-92.800E-03,+3.778894E+00,+2.653266E+00
-92.700E-03,+3.698492E+00,+2.733668E+00
-92.600E-03,+3.773869E+00,+2.733668E+00
-92.500E-03,+3.698492E+00,+2.814070E+00
-92.400E-03,+3.698492E+00,+2.814070E+00
-92.300E-03,+3.733668E+00,+2.814070E+00
-92.200E-03,+3.773869E+00,+2.814070E+00
-92.100E-03,+3.733668E+00,+2.894472E+00
-92.000E-03,+3.773869E+00,+2.894472E+00
-91.900E-03,+3.778894E+00,+2.934673E+00
-91.800E-03,+3.773869E+00,+2.974874E+00
-91.700E-03,+3.733668E+00,+2.929648E+00
-91.600E-03,+3.773869E+00,+2.974874E+00
-91.500E-03,+3.778894E+00,+2.974874E+00
-91.400E-03,+3.778894E+00,+3.050251E+00
-91.300E-03,+3.738693E+00,+3.010050E+00
-91.200E-03,+3.698492E+00,+3.050251E+00
-91.100E-03,+3.698492E+00,+3.055276E+00
-91.000E-03,+3.773869E+00,+3.055276E+00
-90.900E-03,+3.698492E+00,+3.135678E+00
-90.800E-03,+3.778894E+00,+3.055276E+00
-90.700E-03,+3.733668E+00,+3.135678E+00
-90.600E-03,+3.698492E+00,+3.135678E+00
-90.500E-03,+3.778894E+00,+3.175879E+00
-90.400E-03,+3.778894E+00,+3.135678E+00
-90.300E-03,+3.778894E+00,+3.170854E+00
-90.200E-03,+3.698492E+00,+3.135678E+00
-90.100E-03,+3.698492E+00,+3.216080E+00
-90.000E-03,+3.773869E+00,+3.216080E+00
-89.900E-03,+3.778894E+00,+3.216080E+00
-89.800E-03,+3.778894E+00,+3.216080E+00
-89.700E-03,+3.738693E+00,+3.251256E+00
-89.600E-03,+3.773869E+00,+3.296482E+00
-89.500E-03,+3.778894E+00,+3.296482E+00
-89.400E-03,+3.778894E+00,+3.296482E+00
-89.300E-03,+3.778894E+00,+3.296482E+00
-89.200E-03,+3.778894E+00,+3.296482E+00
-89.100E-03,+3.738693E+00,+3.296482E+00
-89.000E-03,+3.698492E+00,+3.376884E+00
-88.900E-03,+3.698492E+00,+3.336683E+00
-88.800E-03,+3.778894E+00,+3.296482E+00
-88.700E-03,+3.733668E+00,+3.376884E+00
-88.600E-03,+3.773869E+00,+3.376884E+00
-88.500E-03,+3.733668E+00,+3.376884E+00
-88.400E-03,+3.778894E+00,+3.376884E+00
-88.300E-03,+3.733668E+00,+3.412060E+00
-88.200E-03,+3.778894E+00,+3.376884E+00
-88.100E-03,+3.778894E+00,+3.457286E+00
-88.000E-03,+3.698492E+00,+3.457286E+00
-87.900E-03,+3.698492E+00,+3.457286E+00
-87.800E-03,+3.778894E+00,+3.457286E+00
-87.700E-03,+3.778894E+00,+3.457286E+00
-87.600E-03,+3.778894E+00,+3.457286E+00
-87.500E-03,+3.778894E+00,+3.457286E+00
-87.400E-03,+3.778894E+00,+3.457286E+00
-87.300E-03,+3.733668E+00,+3.457286E+00
-87.200E-03,+3.698492E+00,+3.457286E+00
-87.100E-03,+3.778894E+00,+3.537688E+00
-87.000E-03,+3.773869E+00,+3.457286E+00
-86.900E-03,+3.733668E+00,+3.537688E+00
-86.800E-03,+3.698492E+00,+3.537688E+00
-86.700E-03,+3.733668E+00,+3.537688E+00
-86.600E-03,+3.778894E+00,+3.537688E+00
-86.500E-03,+3.733668E+00,+3.537688E+00
-86.400E-03,+3.778894E+00,+3.537688E+00
-86.300E-03,+3.778894E+00,+3.537688E+00
-86.200E-03,+3.698492E+00,+3.537688E+00
-86.100E-03,+3.778894E+00,+3.537688E+00
-86.000E-03,+3.778894E+00,+3.613065E+00
-85.900E-03,+3.778894E+00,+3.618090E+00
-85.800E-03,+3.773869E+00,+3.537688E+00
-85.700E-03,+3.778894E+00,+3.572864E+00
-85.600E-03,+3.778894E+00,+3.618090E+00
-85.500E-03,+3.738693E+00,+3.618090E+00
-85.400E-03,+3.698492E+00,+3.537688E+00
-85.300E-03,+3.778894E+00,+3.618090E+00
-85.200E-03,+3.773869E+00,+3.618090E+00
-85.100E-03,+3.733668E+00,+3.618090E+00
-85.000E-03,+3.698492E+00,+3.618090E+00
-84.900E-03,+3.733668E+00,+3.618090E+00
-84.800E-03,+3.778894E+00,+3.618090E+00
-84.700E-03,+3.738693E+00,+3.618090E+00
-84.600E-03,+3.778894E+00,+3.618090E+00
-84.500E-03,+3.738693E+00,+3.618090E+00
-84.400E-03,+3.778894E+00,+3.698492E+00
-84.300E-03,+3.778894E+00,+3.618090E+00
-84.200E-03,+3.778894E+00,+3.618090E+00
-84.100E-03,+3.738693E+00,+3.658291E+00
-84.000E-03,+3.778894E+00,+3.698492E+00
-83.900E-03,+3.733668E+00,+3.653266E+00
-83.800E-03,+3.698492E+00,+3.698492E+00
-83.700E-03,+3.778894E+00,+3.653266E+00
-83.600E-03,+3.778894E+00,+3.698492E+00
-83.500E-03,+3.738693E+00,+3.698492E+00
-83.400E-03,+3.778894E+00,+3.698492E+00
-83.300E-03,+3.733668E+00,+3.698492E+00
-83.200E-03,+3.778894E+00,+3.698492E+00
-83.100E-03,+3.733668E+00,+3.698492E+00
-83.000E-03,+3.773869E+00,+3.773869E+00
-82.900E-03,+3.698492E+00,+3.698492E+00
-82.800E-03,+3.698492E+00,+3.698492E+00
-82.700E-03,+3.778894E+00,+3.698492E+00
-82.600E-03,+3.778894E+00,+3.698492E+00
-82.500E-03,+3.778894E+00,+3.698492E+00
-82.400E-03,+3.698492E+00,+3.698492E+00
-82.300E-03,+3.738693E+00,+3.733668E+00
-82.200E-03,+3.778894E+00,+3.698492E+00
-82.100E-03,+3.778894E+00,+3.698492E+00
-82.000E-03,+3.778894E+00,+3.778894E+00
-81.900E-03,+3.733668E+00,+3.733668E+00
-81.800E-03,+3.773869E+00,+3.698492E+00
-81.700E-03,+3.778894E+00,+3.778894E+00
-81.600E-03,+3.778894E+00,+3.698492E+00
-81.500E-03,+3.778894E+00,+3.738693E+00
-81.400E-03,+3.778894E+00,+3.698492E+00
-81.300E-03,+3.778894E+00,+3.778894E+00
-81.200E-03,+3.778894E+00,+3.773869E+00
-81.100E-03,+3.778894E+00,+3.733668E+00
-81.000E-03,+3.778894E+00,+3.698492E+00
-80.900E-03,+3.778894E+00,+3.778894E+00
-80.800E-03,+3.773869E+00,+3.778894E+00
-80.700E-03,+3.778894E+00,+3.738693E+00
-80.600E-03,+3.698492E+00,+3.778894E+00
-80.500E-03,+3.733668E+00,+3.733668E+00
-80.400E-03,+3.698492E+00,+3.778894E+00
-80.300E-03,+3.778894E+00,+3.778894E+00
-80.200E-03,+3.698492E+00,+3.778894E+00
-80.100E-03,+3.738693E+00,+3.778894E+00
-80.000E-03,+3.698492E+00,+3.778894E+00
-79.900E-03,+3.738693E+00,+3.778894E+00
-79.800E-03,+3.778894E+00,+3.778894E+00
-79.700E-03,+3.778894E+00,+3.778894E+00
-79.600E-03,+3.778894E+00,+3.778894E+00
-79.500E-03,+3.778894E+00,+3.778894E+00
-79.400E-03,+3.773869E+00,+3.778894E+00
-79.300E-03,+3.698492E+00,+3.814070E+00
-79.200E-03,+3.698492E+00,+3.778894E+00
-79.100E-03,+3.733668E+00,+3.778894E+00
-79.000E-03,+3.778894E+00,+3.778894E+00
-78.900E-03,+3.778894E+00,+3.778894E+00
-78.800E-03,+3.773869E+00,+3.778894E+00
-78.700E-03,+3.778894E+00,+3.778894E+00
-78.600E-03,+3.778894E+00,+3.778894E+00
-78.500E-03,+3.778894E+00,+3.814070E+00
-78.400E-03,+3.778894E+00,+3.778894E+00
-78.300E-03,+3.738693E+00,+3.778894E+00
-78.200E-03,+3.698492E+00,+3.698492E+00
-78.100E-03,+3.778894E+00,+3.778894E+00
-78.000E-03,+3.778894E+00,+3.778894E+00
-77.900E-03,+3.738693E+00,+3.814070E+00
-77.800E-03,+3.698492E+00,+3.778894E+00
-77.700E-03,+3.778894E+00,+3.778894E+00
-77.600E-03,+3.773869E+00,+3.778894E+00
-77.500E-03,+3.778894E+00,+3.814070E+00
-77.400E-03,+3.778894E+00,+3.778894E+00
-77.300E-03,+3.778894E+00,+3.778894E+00
-77.200E-03,+3.698492E+00,+3.778894E+00
-77.100E-03,+3.778894E+00,+3.814070E+00
-77.000E-03,+3.773869E+00,+3.854271E+00
-76.900E-03,+3.738693E+00,+3.859296E+00
-76.800E-03,+3.778894E+00,+3.854271E+00
-76.700E-03,+3.778894E+00,+3.859296E+00
-76.600E-03,+3.698492E+00,+3.778894E+00
-76.500E-03,+3.733668E+00,+3.778894E+00
-76.400E-03,+3.773869E+00,+3.859296E+00
-76.300E-03,+3.778894E+00,+3.814070E+00
-76.200E-03,+3.778894E+00,+3.859296E+00
-76.100E-03,+3.778894E+00,+3.778894E+00
-76.000E-03,+3.773869E+00,+3.859296E+00
-75.900E-03,+3.778894E+00,+3.778894E+00
-75.800E-03,+3.778894E+00,+3.859296E+00
-75.700E-03,+3.778894E+00,+3.859296E+00
-75.600E-03,+3.698492E+00,+3.778894E+00
-75.500E-03,+3.778894E+00,+3.859296E+00
-75.400E-03,+3.778894E+00,+3.854271E+00
-75.300E-03,+3.738693E+00,+3.778894E+00
-75.200E-03,+3.773869E+00,+3.854271E+00
-75.100E-03,+3.778894E+00,+3.814070E+00
-75.000E-03,+3.698492E+00,+3.859296E+00
-74.900E-03,+3.778894E+00,+3.819095E+00
-74.800E-03,+3.698492E+00,+3.854271E+00
-74.700E-03,+3.698492E+00,+3.814070E+00
-74.600E-03,+3.778894E+00,+3.778894E+00
-74.500E-03,+3.733668E+00,+3.819095E+00
-74.400E-03,+3.698492E+00,+3.859296E+00
-74.300E-03,+3.778894E+00,+3.859296E+00
-74.200E-03,+3.778894E+00,+3.859296E+00
-74.100E-03,+3.778894E+00,+3.859296E+00
-74.000E-03,+3.773869E+00,+3.778894E+00
-73.900E-03,+3.778894E+00,+3.814070E+00
-73.800E-03,+3.698492E+00,+3.854271E+00
-73.700E-03,+3.778894E+00,+3.859296E+00
-73.600E-03,+3.773869E+00,+3.778894E+00
-73.500E-03,+3.778894E+00,+3.854271E+00
-73.400E-03,+3.773869E+00,+3.859296E+00
-73.300E-03,+3.778894E+00,+3.859296E+00
-73.200E-03,+3.773869E+00,+3.859296E+00
-73.100E-03,+3.738693E+00,+3.814070E+00
-73.000E-03,+3.778894E+00,+3.859296E+00
-72.900E-03,+3.778894E+00,+3.859296E+00
-72.800E-03,+3.698492E+00,+3.859296E+00
-72.700E-03,+3.733668E+00,+3.859296E+00
-72.600E-03,+3.778894E+00,+3.859296E+00
-72.500E-03,+3.738693E+00,+3.819095E+00
-72.400E-03,+3.778894E+00,+3.854271E+00
-72.300E-03,+3.738693E+00,+3.859296E+00
-72.200E-03,+3.773869E+00,+3.854271E+00
-72.100E-03,+3.778894E+00,+3.814070E+00
-72.000E-03,+3.698492E+00,+3.859296E+00
-71.900E-03,+3.778894E+00,+3.859296E+00
-71.800E-03,+3.778894E+00,+3.859296E+00
-71.700E-03,+3.698492E+00,+3.814070E+00
-71.600E-03,+3.773869E+00,+3.859296E+00
-71.500E-03,+3.738693E+00,+3.814070E+00
-71.400E-03,+3.773869E+00,+3.854271E+00
-71.300E-03,+3.778894E+00,+3.859296E+00
-71.200E-03,+3.698492E+00,+3.859296E+00
-71.100E-03,+3.778894E+00,+3.819095E+00
-71.000E-03,+3.778894E+00,+3.859296E+00
-70.900E-03,+3.778894E+00,+3.859296E+00
-70.800E-03,+3.778894E+00,+3.854271E+00
-70.700E-03,+3.778894E+00,+3.859296E+00
-70.600E-03,+3.773869E+00,+3.859296E+00
-70.500E-03,+3.778894E+00,+3.859296E+00
-70.400E-03,+3.778894E+00,+3.859296E+00
-70.300E-03,+3.778894E+00,+3.778894E+00
-70.200E-03,+3.778894E+00,+3.859296E+00
-70.100E-03,+3.738693E+00,+3.859296E+00
-70.000E-03,+3.778894E+00,+3.859296E+00
-69.900E-03,+3.778894E+00,+3.859296E+00
-69.800E-03,+3.778894E+00,+3.859296E+00
-69.700E-03,+3.778894E+00,+3.859296E+00
-69.600E-03,+3.778894E+00,+3.859296E+00
-69.500E-03,+3.778894E+00,+3.859296E+00
-69.400E-03,+3.698492E+00,+3.778894E+00
-69.300E-03,+3.778894E+00,+3.819095E+00
-69.200E-03,+3.698492E+00,+3.859296E+00
-69.100E-03,+3.778894E+00,+3.859296E+00
-69.000E-03,+3.773869E+00,+3.859296E+00
-68.900E-03,+3.778894E+00,+3.859296E+00
-68.800E-03,+3.778894E+00,+3.859296E+00
-68.700E-03,+3.778894E+00,+3.894472E+00
-68.600E-03,+3.778894E+00,+3.859296E+00
-68.500E-03,+3.778894E+00,+3.859296E+00
-68.400E-03,+3.778894E+00,+3.859296E+00
-68.300E-03,+3.738693E+00,+3.859296E+00
-68.200E-03,+3.698492E+00,+3.859296E+00
-68.100E-03,+3.778894E+00,+3.859296E+00
-68.000E-03,+3.778894E+00,+3.859296E+00
-67.900E-03,+3.778894E+00,+3.859296E+00
-67.800E-03,+3.778894E+00,+3.854271E+00
-67.700E-03,+3.778894E+00,+3.859296E+00
-67.600E-03,+3.778894E+00,+3.859296E+00
-67.500E-03,+3.738693E+00,+3.819095E+00
-67.400E-03,+3.778894E+00,+3.859296E+00
-67.300E-03,+3.738693E+00,+3.859296E+00
-67.200E-03,+3.773869E+00,+3.859296E+00
-67.100E-03,+3.778894E+00,+3.859296E+00
-67.000E-03,+3.778894E+00,+3.859296E+00
-66.900E-03,+3.778894E+00,+3.859296E+00
-66.800E-03,+3.778894E+00,+3.859296E+00
-66.700E-03,+3.733668E+00,+3.859296E+00
-66.600E-03,+3.778894E+00,+3.859296E+00
-66.500E-03,+3.778894E+00,+3.859296E+00
-66.400E-03,+3.778894E+00,+3.859296E+00
-66.300E-03,+3.738693E+00,+3.859296E+00
-66.200E-03,+3.778894E+00,+3.859296E+00
-66.100E-03,+3.738693E+00,+3.859296E+00
-66.000E-03,+3.698492E+00,+3.859296E+00
-65.900E-03,+3.733668E+00,+3.859296E+00
-65.800E-03,+3.778894E+00,+3.859296E+00
-65.700E-03,+3.778894E+00,+3.859296E+00
-65.600E-03,+3.778894E+00,+3.934673E+00
-65.500E-03,+3.778894E+00,+3.859296E+00
-65.400E-03,+3.698492E+00,+3.859296E+00
-65.300E-03,+3.778894E+00,+3.859296E+00
-65.200E-03,+3.778894E+00,+3.859296E+00
-65.100E-03,+3.778894E+00,+3.859296E+00
-65.000E-03,+3.778894E+00,+3.859296E+00
-64.900E-03,+3.778894E+00,+3.814070E+00
-64.800E-03,+3.778894E+00,+3.859296E+00
-64.700E-03,+3.738693E+00,+3.819095E+00
-64.600E-03,+3.698492E+00,+3.859296E+00
-64.500E-03,+3.778894E+00,+3.859296E+00
-64.400E-03,+3.778894E+00,+3.859296E+00
-64.300E-03,+3.778894E+00,+3.894472E+00
-64.200E-03,+3.778894E+00,+3.859296E+00
-64.100E-03,+3.778894E+00,+3.859296E+00
-64.000E-03,+3.773869E+00,+3.859296E+00
-63.900E-03,+3.698492E+00,+3.859296E+00
-63.800E-03,+3.778894E+00,+3.859296E+00
-63.700E-03,+3.733668E+00,+3.859296E+00
-63.600E-03,+3.698492E+00,+3.859296E+00
-63.500E-03,+3.778894E+00,+3.859296E+00
-63.400E-03,+3.778894E+00,+3.859296E+00
-63.300E-03,+3.733668E+00,+3.859296E+00
-63.200E-03,+3.778894E+00,+3.934673E+00
-63.100E-03,+3.733668E+00,+3.859296E+00
-63.000E-03,+3.778894E+00,+3.859296E+00
-62.900E-03,+3.733668E+00,+3.859296E+00
-62.800E-03,+3.773869E+00,+3.859296E+00
-62.700E-03,+3.733668E+00,+3.859296E+00
-62.600E-03,+3.773869E+00,+3.859296E+00
-62.500E-03,+3.738693E+00,+3.819095E+00
-62.400E-03,+3.778894E+00,+3.859296E+00
-62.300E-03,+3.733668E+00,+3.859296E+00
-62.200E-03,+3.698492E+00,+3.859296E+00
-62.100E-03,+3.778894E+00,+3.859296E+00
-62.000E-03,+3.773869E+00,+3.859296E+00
-61.900E-03,+3.778894E+00,+3.859296E+00
-61.800E-03,+3.778894E+00,+3.859296E+00
-61.700E-03,+3.738693E+00,+3.859296E+00
-61.600E-03,+3.778894E+00,+3.859296E+00
-61.500E-03,+3.738693E+00,+3.859296E+00
-61.400E-03,+3.778894E+00,+3.859296E+00
-61.300E-03,+3.733668E+00,+3.859296E+00
-61.200E-03,+3.778894E+00,+3.859296E+00
-61.100E-03,+3.778894E+00,+3.859296E+00
-61.000E-03,+3.778894E+00,+3.859296E+00
-60.900E-03,+3.778894E+00,+3.859296E+00
-60.800E-03,+3.773869E+00,+3.859296E+00
-60.700E-03,+3.778894E+00,+3.859296E+00
-60.600E-03,+3.773869E+00,+3.859296E+00
-60.500E-03,+3.698492E+00,+3.859296E+00
-60.400E-03,+3.778894E+00,+3.859296E+00
-60.300E-03,+3.698492E+00,+3.859296E+00
-60.200E-03,+3.778894E+00,+3.859296E+00
-60.100E-03,+3.778894E+00,+3.859296E+00
-60.000E-03,+3.778894E+00,+3.859296E+00
-59.900E-03,+3.778894E+00,+3.859296E+00
-59.800E-03,+3.778894E+00,+3.859296E+00
-59.700E-03,+3.733668E+00,+3.859296E+00
-59.600E-03,+3.773869E+00,+3.859296E+00
-59.500E-03,+3.778894E+00,+3.819095E+00
-59.400E-03,+3.778894E+00,+3.859296E+00
-59.300E-03,+3.733668E+00,+3.859296E+00
-59.200E-03,+3.773869E+00,+3.854271E+00
-59.100E-03,+3.778894E+00,+3.859296E+00
-59.000E-03,+3.778894E+00,+3.859296E+00
-58.900E-03,+3.778894E+00,+3.859296E+00
-58.800E-03,+3.698492E+00,+3.859296E+00
-58.700E-03,+3.778894E+00,+3.859296E+00
-58.600E-03,+3.778894E+00,+3.859296E+00
-58.500E-03,+3.778894E+00,+3.859296E+00
-58.400E-03,+3.778894E+00,+3.859296E+00
-58.300E-03,+3.738693E+00,+3.859296E+00
-58.200E-03,+3.778894E+00,+3.859296E+00
-58.100E-03,+3.778894E+00,+3.859296E+00
-58.000E-03,+3.778894E+00,+3.859296E+00
-57.900E-03,+3.778894E+00,+3.859296E+00
-57.800E-03,+3.778894E+00,+3.778894E+00
-57.700E-03,+3.778894E+00,+3.859296E+00
-57.600E-03,+3.778894E+00,+3.859296E+00
-57.500E-03,+3.738693E+00,+3.859296E+00
-57.400E-03,+3.778894E+00,+3.859296E+00
-57.300E-03,+3.738693E+00,+3.814070E+00
-57.200E-03,+3.778894E+00,+3.859296E+00
-57.100E-03,+3.698492E+00,+3.859296E+00
-57.000E-03,+3.773869E+00,+3.859296E+00
-56.900E-03,+3.733668E+00,+3.859296E+00
-56.800E-03,+3.778894E+00,+3.859296E+00
-56.700E-03,+3.778894E+00,+3.859296E+00
-56.600E-03,+3.778894E+00,+3.859296E+00
-56.500E-03,+3.778894E+00,+3.859296E+00
-56.400E-03,+3.778894E+00,+3.934673E+00
-56.300E-03,+3.778894E+00,+3.859296E+00
-56.200E-03,+3.698492E+00,+3.778894E+00
-56.100E-03,+3.778894E+00,+3.859296E+00
-56.000E-03,+3.698492E+00,+3.859296E+00
-55.900E-03,+3.778894E+00,+3.899497E+00
-55.800E-03,+3.778894E+00,+3.859296E+00
-55.700E-03,+3.778894E+00,+3.859296E+00
-55.600E-03,+3.778894E+00,+3.859296E+00
-55.500E-03,+3.778894E+00,+3.859296E+00
-55.400E-03,+3.778894E+00,+3.859296E+00
-55.300E-03,+3.778894E+00,+3.859296E+00
-55.200E-03,+3.773869E+00,+3.859296E+00
-55.100E-03,+3.778894E+00,+3.859296E+00
-55.000E-03,+3.773869E+00,+3.859296E+00
-54.900E-03,+3.778894E+00,+3.859296E+00
-54.800E-03,+3.778894E+00,+3.859296E+00
-54.700E-03,+3.814070E+00,+3.859296E+00
-54.600E-03,+3.778894E+00,+3.859296E+00
-54.500E-03,+3.778894E+00,+3.859296E+00
-54.400E-03,+3.778894E+00,+3.859296E+00
-54.300E-03,+3.778894E+00,+3.859296E+00
-54.200E-03,+3.698492E+00,+3.854271E+00
-54.100E-03,+3.778894E+00,+3.859296E+00
-54.000E-03,+3.698492E+00,+3.859296E+00
-53.900E-03,+3.778894E+00,+3.859296E+00
-53.800E-03,+3.778894E+00,+3.859296E+00
-53.700E-03,+3.738693E+00,+3.859296E+00
-53.600E-03,+3.698492E+00,+3.859296E+00
-53.500E-03,+3.778894E+00,+3.859296E+00
-53.400E-03,+3.778894E+00,+3.859296E+00
-53.300E-03,+3.778894E+00,+3.859296E+00
-53.200E-03,+3.778894E+00,+3.859296E+00
-53.100E-03,+3.778894E+00,+3.859296E+00
-53.000E-03,+3.698492E+00,+3.778894E+00
-52.900E-03,+3.778894E+00,+3.859296E+00
-52.800E-03,+3.778894E+00,+3.859296E+00
-52.700E-03,+3.778894E+00,+3.859296E+00
-52.600E-03,+3.778894E+00,+3.778894E+00
-52.500E-03,+3.733668E+00,+3.859296E+00
-52.400E-03,+3.778894E+00,+3.859296E+00
-52.300E-03,+3.778894E+00,+3.814070E+00
-52.200E-03,+3.778894E+00,+3.859296E+00
-52.100E-03,+3.778894E+00,+3.859296E+00
-52.000E-03,+3.778894E+00,+3.859296E+00
-51.900E-03,+3.733668E+00,+3.859296E+00
-51.800E-03,+3.698492E+00,+3.859296E+00
-51.700E-03,+3.778894E+00,+3.859296E+00
-51.600E-03,+3.698492E+00,+3.859296E+00
-51.500E-03,+3.778894E+00,+3.859296E+00
-51.400E-03,+3.778894E+00,+3.859296E+00
-51.300E-03,+3.733668E+00,+3.859296E+00
-51.200E-03,+3.698492E+00,+3.859296E+00
-51.100E-03,+3.778894E+00,+3.859296E+00
-51.000E-03,+3.778894E+00,+3.859296E+00
